Timestamp,Player ID,Tag,Time
10/15/2022 21:36:18,638008566103940,lv3-cp-5,638014665776210
10/15/2022 21:36:19,638008566103940,lv3-item-bluecube,638014665787400
10/15/2022 21:36:20,638008566103940,lv3-item-bluecube,638014665791260
10/15/2022 21:36:27,638008566103940,lv3-cp-7,638014665867810
10/15/2022 21:36:30,638008566103940,lv3-item-bluecube,638014665900040
10/15/2022 21:36:31,638008566103940,lv3-item-bluecube,638014665909520
10/15/2022 21:36:33,638008566103940,lv3-logo,638014665925190
10/15/2022 21:36:37,638008566103940,lv3-cp-9,638014665969410
10/15/2022 21:36:47,638008566103940,lv3-settings,638014666061490
10/15/2022 21:36:49,638008566103940,lv3-quit,638014666080510
10/15/2022 21:36:49,638008566103940,lv3-start,638014666081920
10/15/2022 21:36:53,638008566103940,lv3-item-redcube,638014666124450
10/15/2022 21:36:56,638008566103940,lv3-item-redcube,638014666157600
10/15/2022 21:36:58,638008566103940,lv3-cp-1,638014666177160
10/15/2022 21:37:07,638008566103940,lv3-logo,638014666265400
10/15/2022 21:37:08,638008566103940,lv3-logo,638014666273740
10/15/2022 21:37:13,638008566103940,lv3-item-bluecube,638014666322090
10/15/2022 21:37:14,638008566103940,lv3-cp-2,638014666334640
10/15/2022 21:37:19,638008566103940,lv3-item-key,638014666387670
10/15/2022 21:37:26,638008566103940,lv3-logo,638014666451140
10/15/2022 21:37:27,638008566103940,lv3-cp-3,638014666464250
10/15/2022 21:37:29,638008566103940,lv3-item-bluecube,638014666488310
10/15/2022 21:37:39,638008566103940,lv3-cp-4,638014666584860
10/15/2022 21:37:39,638008566103940,lv3-item-key,638014666586690
10/15/2022 21:37:46,638008566103940,lv3-cp-5,638014666651450
10/15/2022 21:37:46,638008566103940,lv3-item-bluecube,638014666660280
10/15/2022 21:37:47,638008566103940,lv3-item-bluecube,638014666666110
10/15/2022 21:37:47,638008566103940,lv3-item-bluecube,638014666667110
10/15/2022 21:37:57,638008566103940,lv3-cp-7,638014666761870
10/15/2022 21:38:00,638008566103940,lv3-item-bluecube,638014666791750
10/15/2022 21:38:00,638008566103940,lv3-item-bluecube,638014666796400
10/15/2022 21:38:06,638008566103940,lv3-cp-9,638014666852290
10/15/2022 21:38:16,638008566103940,lv3-settings,638014666954910
10/15/2022 21:38:19,638008566103940,lv3-quit,638014666988750
10/15/2022 21:38:19,638008566103940,lv3-start,638014666990020
10/15/2022 21:38:23,638008566103940,lv3-item-redcube,638014667027320
10/15/2022 21:38:25,638008566103940,lv3-item-redcube,638014667048340
10/15/2022 21:38:28,638008566103940,lv3-cp-1,638014667074010
10/15/2022 21:38:36,638008566103940,lv3-item-bluecube,638014667152860
10/15/2022 21:38:36,638008566103940,lv3-item-bluecube,638014667155860
10/15/2022 21:38:37,638008566103940,lv3-cp-2,638014667167340
10/15/2022 21:38:44,638008566103940,lv3-item-redcube,638014667233620
10/15/2022 21:38:45,638008566103940,lv3-cp-3,638014667244440
10/15/2022 21:38:48,638008566103940,lv3-logo,638014667274580
10/15/2022 21:38:52,638008566103940,lv3-item-key,638014667320090
10/15/2022 21:39:12,638008566103940,lv3-cp-4,638014667518310
10/15/2022 21:39:13,638008566103940,lv3-item-key,638014667521670
10/15/2022 21:39:18,638008566103940,lv3-logo,638014667575850
10/15/2022 21:39:25,638008566103940,lv3-cp-5,638014667647080
10/15/2022 21:39:26,638008566103940,lv3-item-bluecube,638014667658110
10/15/2022 21:39:27,638008566103940,lv3-item-bluecube,638014667662110
10/15/2022 21:39:27,638008566103940,lv3-item-bluecube,638014667664300
10/15/2022 21:39:35,638008566103940,lv3-cp-7,638014667743350
10/15/2022 21:39:38,638008566103940,lv3-item-bluecube,638014667774910
10/15/2022 21:39:39,638008566103940,lv3-item-bluecube,638014667784220
10/15/2022 21:39:43,638008566103940,lv3-item-bluecube,638014667826980
10/15/2022 21:39:47,638008566103940,lv3-cp-9,638014667866980
10/15/2022 21:39:53,638008566103940,lv3-cp-11,638014667921660
10/15/2022 21:39:54,638008566103940,lv3-logo,638014667930890
10/15/2022 21:39:57,638008566103940,lv3-item-key,638014667961430
10/15/2022 21:40:00,638008566103940,lv3-item-key,638014667994430
10/15/2022 21:40:03,638008566103940,lv3-item-key,638014668024170
10/15/2022 21:40:11,638008566103940,lv3-cp-9,638014668106240
10/15/2022 21:40:50,638008566103940,lv3-logo,638014668492930
10/15/2022 21:43:21,638008566103940,lv3-cp-11,638014670004940
10/15/2022 21:43:44,638008566103940,lv3-logo,638014670238340
10/15/2022 21:43:45,638008566103940,lv3-success,638014670241540
10/15/2022 21:43:47,638008566103940,lv3-quit,638014670260520
10/15/2022 21:43:47,638008566103940,lv3-start,638014670261900
10/15/2022 21:44:13,638008566103940,lv2-start,638014670527560
10/15/2022 21:44:32,638008566103940,lv2-item-redcube,638014670714480
10/15/2022 21:44:32,638008566103940,lv2-item-redcube,638014670717830
10/15/2022 21:44:35,638008566103940,lv2-item-key,638014670745850
10/15/2022 21:44:37,638008566103940,lv2-item-redcube,638014670764860
10/15/2022 21:44:39,638008566103940,lv2-cp-2,638014670780720
10/15/2022 21:45:50,638009466715030,lv2-start,638014671492750
10/15/2022 21:46:17,638009466715030,lv2-item-redcube,638014671762380
10/15/2022 21:46:17,638009466715030,lv2-item-redcube,638014671767330
10/15/2022 21:46:23,638009466715030,lv2-item-key,638014671825000
10/15/2022 21:46:26,638009466715030,lv2-item-redcube,638014671853940
10/15/2022 21:46:29,638009466715030,lv2-cp-2,638014671882310
10/15/2022 21:46:39,638009466715030,lv2-item-key,638014671991530
10/15/2022 21:46:41,638009466715030,lv2-logo,638014672006070
10/15/2022 21:46:42,638009466715030,lv2-logo,638014672012400
10/15/2022 21:47:03,638009466715030,lv2-cp-3,638014672222190
10/15/2022 21:47:06,638009466715030,lv2-item-key,638014672261760
10/15/2022 21:47:08,638009466715030,lv2-item-bluecube,638014672281440
10/15/2022 21:47:09,638009466715030,lv2-item-bluecube,638014672291140
10/15/2022 21:47:10,638009466715030,lv2-item-bluecube,638014672295640
10/15/2022 21:47:13,638009466715030,lv2-item-bluecube,638014672322980
10/15/2022 21:47:13,638009466715030,lv2-item-bluecube,638014672325990
10/15/2022 21:47:13,638009466715030,lv2-item-bluecube,638014672329320
10/15/2022 21:47:31,638009466715030,lv2-logo,638014672508790
10/15/2022 21:47:33,638009466715030,lv2-cp-5,638014672526150
10/15/2022 21:47:37,638009466715030,lv2-item-bluecube,638014672563290
10/15/2022 21:47:37,638009466715030,lv2-item-bluecube,638014672569160
10/15/2022 21:47:56,638009466715030,lv2-success,638014672758840
10/15/2022 21:48:01,638009466715030,lv3-start,638014672804810
10/15/2022 21:48:11,638009466715030,lv3-item-redcube,638014672909690
10/15/2022 21:48:14,638009466715030,lv3-item-redcube,638014672941390
10/15/2022 21:48:19,638009466715030,lv3-cp-1,638014672989350
10/15/2022 21:48:28,638009466715030,lv3-item-bluecube,638014673073660
10/15/2022 21:48:29,638009466715030,lv3-cp-2,638014673089680
10/15/2022 21:48:31,638009466715030,lv3-item-redcube,638014673104800
10/15/2022 21:48:36,638009466715030,lv3-item-key,638014673156640
10/15/2022 21:48:56,638009466715030,lv3-cp-4,638014673354880
10/15/2022 21:48:56,638009466715030,lv3-item-key,638014673357910
10/15/2022 21:48:59,638009466715030,lv3-item-redcube,638014673392180
10/15/2022 21:49:05,638009466715030,lv3-cp-5,638014673446550
10/15/2022 21:49:06,638009466715030,lv3-item-bluecube,638014673460760
10/15/2022 21:49:16,638009466715030,lv3-cp-6,638014673553300
10/15/2022 21:49:20,638009466715030,lv3-item-bluecube,638014673597170
10/15/2022 21:49:21,638009466715030,lv3-item-bluecube,638014673606180
10/15/2022 21:49:22,638009466715030,lv3-item-bluecube,638014673620700
10/15/2022 21:49:23,638009466715030,lv3-logo,638014673630290
10/15/2022 21:49:28,638009466715030,lv3-cp-9,638014673675730
10/15/2022 21:49:35,638009466715030,lv3-item-key,638014673744640
10/15/2022 21:49:37,638009466715030,lv3-death,638014673771480
10/15/2022 21:49:39,638009466715030,lv3-quit,638014673788140
10/15/2022 21:49:39,638009466715030,lv3-start,638014673789060
10/15/2022 21:58:44,638013855241287,lv2-start,638014679258702
10/15/2022 22:00:32,638009466715030,lv0-start,638014680314030
10/15/2022 22:00:37,638009466715030,lv0-item-redcube,638014680362440
10/15/2022 22:00:37,638009466715030,lv0-logo,638014680368630
10/15/2022 22:00:37,638009466715030,lv0-item-redcube,638014680370660
10/15/2022 22:00:42,638009466715030,lv0-item-bluecube,638014680419060
10/15/2022 22:00:44,638009466715030,lv0-item-bluecube,638014680434290
10/15/2022 22:00:48,638009466715030,lv0-item-bluecube,638014680480140
10/15/2022 22:00:58,638009466715030,lv0-logo,638014680579810
10/15/2022 22:01:33,638009466715030,lv0-logo,638014680928130
10/15/2022 22:01:38,638009466715030,lv0-success,638014680973850
10/15/2022 22:02:05,638009466715030,lv1-start,638014681243020
10/15/2022 22:02:15,638009466715030,lv1-item-bluecube,638014681343580
10/15/2022 22:02:17,638009466715030,lv1-item-bluecube,638014681367950
10/15/2022 22:02:25,638009466715030,lv1-logo,638014681445220
10/15/2022 22:02:49,638009466715030,lv1-logo,638014681691020
10/15/2022 22:03:01,638009466715030,lv1-logo,638014681805870
10/15/2022 22:03:31,638009466715030,lv1-item-redcube,638014682107030
10/15/2022 22:03:32,638009466715030,lv1-item-redcube,638014682121680
10/15/2022 22:03:33,638009466715030,lv1-item-redcube,638014682132340
10/15/2022 22:03:57,638009466715030,lv1-death,638014682364560
10/15/2022 22:10:52,638008566103940,lv0-start,638014686515150
10/15/2022 22:10:57,638008566103940,lv0-item-redcube,638014686563330
10/15/2022 22:10:58,638008566103940,lv0-logo,638014686575500
10/15/2022 22:10:58,638008566103940,lv0-item-redcube,638014686578700
10/15/2022 22:11:04,638008566103940,lv0-item-bluecube,638014686632250
10/15/2022 22:11:05,638008566103940,lv0-item-bluecube,638014686641090
10/15/2022 22:11:05,638008566103940,lv0-item-bluecube,638014686644580
10/15/2022 22:11:09,638008566103940,lv0-logo,638014686683960
10/15/2022 22:11:15,638008566103940,lv0-logo,638014686743680
10/15/2022 22:11:22,638008566103940,lv0-success,638014686817140
10/15/2022 22:11:24,638008566103940,lv1-start,638014686835970
10/15/2022 22:11:32,638008566103940,lv1-item-bluecube,638014686913370
10/15/2022 22:11:33,638008566103940,lv1-item-bluecube,638014686920220
10/15/2022 22:11:38,638008566103940,lv1-logo,638014686977610
10/15/2022 22:11:56,638008566103940,lv0-start,638014687149510
10/15/2022 22:11:59,638008566103940,lv0-settings,638014687184780
10/15/2022 22:12:09,638008566103940,lv0-quit,638014687288900
10/15/2022 22:12:09,638008566103940,lv0-start,638014687289400
10/15/2022 22:12:12,638008566103940,lv0-logo,638014687310910
10/15/2022 22:12:12,638008566103940,lv0-item-redcube,638014687311590
10/15/2022 22:12:13,638008566103940,lv0-item-redcube,638014687327100
10/15/2022 22:12:17,638008566103940,lv0-item-bluecube,638014687367480
10/15/2022 22:12:18,638008566103940,lv0-item-bluecube,638014687372300
10/15/2022 22:12:18,638008566103940,lv0-item-bluecube,638014687375640
10/15/2022 22:12:19,638008566103940,lv0-logo,638014687381650
10/15/2022 22:12:22,638008566103940,lv0-logo,638014687411170
10/15/2022 22:12:28,638008566103940,lv0-logo,638014687475240
10/15/2022 22:12:29,638008566103940,lv0-logo,638014687484250
10/15/2022 22:12:33,638008566103940,lv0-success,638014687525670
10/15/2022 22:12:34,638008566103940,lv1-start,638014687537570
10/15/2022 22:12:36,638008566103940,lv1-settings,638014687557170
10/15/2022 22:12:44,638008566103940,lv1-start,638014687639820
10/15/2022 22:12:44,638008566103940,lv1-quit,638014687639230
10/15/2022 22:17:23,638009466715030,lv2-start,638014690428460
10/15/2022 22:17:36,638009466715030,lv2-item-redcube,638014690558310
10/15/2022 22:17:37,638009466715030,lv2-item-redcube,638014690563110
10/15/2022 22:17:42,638009466715030,lv2-item-bluecube,638014690615280
10/15/2022 22:17:43,638009466715030,lv2-item-bluecube,638014690621310
10/15/2022 22:17:43,638009466715030,lv2-item-bluecube,638014690624470
10/15/2022 22:17:43,638009466715030,lv2-item-bluecube,638014690628530
10/15/2022 22:17:44,638009466715030,lv2-item-bluecube,638014690632950
10/15/2022 22:17:44,638009466715030,lv2-item-bluecube,638014690636440
10/15/2022 22:17:44,638009466715030,lv2-item-bluecube,638014690637410
10/15/2022 22:17:57,638009466715030,lv2-item-key,638014690769970
10/15/2022 22:18:01,638009466715030,lv2-item-key,638014690806920
10/15/2022 22:18:03,638009466715030,lv2-item-bluecube,638014690822920
10/15/2022 22:18:03,638009466715030,lv2-item-bluecube,638014690827610
10/15/2022 22:18:04,638009466715030,lv2-item-bluecube,638014690832930
10/15/2022 22:18:08,638009466715030,lv2-item-redcube,638014690872970
10/15/2022 22:18:08,638009466715030,lv2-item-redcube,638014690877960
10/15/2022 22:18:09,638009466715030,lv2-item-redcube,638014690882260
10/15/2022 22:18:09,638009466715030,lv2-item-redcube,638014690884960
10/15/2022 22:18:10,638009466715030,lv2-item-redcube,638014690899980
10/15/2022 22:18:30,638009466715030,lv2-cp-0,638014691094470
10/15/2022 22:19:01,638009466715030,lv2-item-key,638014691404090
10/15/2022 22:19:03,638009466715030,lv2-death,638014691427570
10/15/2022 22:19:04,638009466715030,lv2-quit,638014691438910
10/15/2022 22:19:04,638009466715030,lv2-start,638014691440060
10/15/2022 22:19:08,638009466715030,lv2-item-redcube,638014691472720
10/15/2022 22:19:08,638009466715030,lv2-item-redcube,638014691478990
10/15/2022 22:19:09,638009466715030,lv2-item-redcube,638014691491160
10/15/2022 22:19:14,638009466715030,lv2-item-bluecube,638014691537710
10/15/2022 22:19:15,638009466715030,lv2-item-bluecube,638014691543910
10/15/2022 22:19:15,638009466715030,lv2-item-bluecube,638014691548340
10/15/2022 22:19:16,638009466715030,lv2-item-bluecube,638014691553220
10/15/2022 22:19:16,638009466715030,lv2-item-bluecube,638014691557610
10/15/2022 22:19:22,638009466715030,lv2-item-key,638014691616350
10/15/2022 22:19:25,638009466715030,lv2-item-key,638014691643200
10/15/2022 22:19:27,638009466715030,lv2-item-key,638014691666260
10/15/2022 22:19:34,638009466715030,lv2-item-redcube,638014691735780
10/15/2022 22:19:36,638009466715030,lv2-item-redcube,638014691751730
10/15/2022 22:19:37,638009466715030,lv2-item-redcube,638014691764450
10/15/2022 22:19:37,638009466715030,lv2-item-redcube,638014691769720
10/15/2022 22:19:43,638009466715030,lv2-cp-0,638014691826210
10/15/2022 22:19:50,638009466715030,lv2-item-bluecube,638014691894930
10/15/2022 22:19:50,638009466715030,lv2-item-bluecube,638014691901290
10/15/2022 22:19:51,638009466715030,lv2-item-bluecube,638014691904100
10/15/2022 22:20:13,638009466715030,lv2-logo,638014692122320
10/15/2022 22:20:24,638009466715030,lv2-cp-1,638014692234400
10/15/2022 22:20:30,638009466715030,lv2-death,638014692298540
10/15/2022 22:20:31,638009466715030,lv2-quit,638014692310040
10/15/2022 22:20:31,638009466715030,lv2-start,638014692311310
10/15/2022 22:30:34,638009521531898,lv2-start,638014698336914
10/15/2022 22:30:48,638009521531898,lv2-item-redcube,638014698472972
10/15/2022 22:30:49,638009521531898,lv2-item-redcube,638014698491786
10/15/2022 22:30:51,638009521531898,lv2-logo,638014698508387
10/15/2022 22:31:10,638009521531898,lv2-item-key,638014698702370
10/15/2022 22:31:14,638009521531898,lv2-cp-2,638014698737960
10/15/2022 22:31:22,638009521531898,lv2-logo,638014698820193
10/15/2022 22:31:23,638009521531898,lv2-item-key,638014698823962
10/15/2022 22:31:26,638009521531898,lv2-item-key,638014698860365
10/15/2022 22:31:33,638009521531898,lv2-cp-3,638014698928578
10/15/2022 22:31:37,638009521531898,lv2-item-bluecube,638014698971378
10/15/2022 22:31:38,638009521531898,lv2-item-bluecube,638014698974789
10/15/2022 22:31:44,638009521531898,lv2-logo,638014699040374
10/15/2022 22:31:46,638009521531898,lv2-cp-5,638014699060969
10/15/2022 22:32:03,638009521531898,lv2-success,638014699226387
10/15/2022 22:32:07,638009521531898,lv3-start,638014699263280
10/15/2022 22:32:39,638009521531898,lv0-start,638014699583625
10/15/2022 22:32:41,638009521531898,lv0-logo,638014699606054
10/15/2022 22:32:41,638009521531898,lv0-item-redcube,638014699608868
10/15/2022 22:32:42,638009521531898,lv0-item-redcube,638014699619457
10/15/2022 22:32:46,638009521531898,lv0-item-bluecube,638014699652850
10/15/2022 22:32:46,638009521531898,lv0-item-bluecube,638014699657447
10/15/2022 22:32:46,638009521531898,lv0-item-bluecube,638014699662055
10/15/2022 22:32:47,638009521531898,lv0-logo,638014699667841
10/15/2022 22:32:51,638009521531898,lv0-logo,638014699703850
10/15/2022 22:32:59,638009521531898,lv0-logo,638014699783042
10/15/2022 22:33:03,638009521531898,lv0-success,638014699830256
10/15/2022 22:33:06,638009521531898,lv1-start,638014699859512
10/15/2022 22:33:10,638009521531898,lv1-item-bluecube,638014699893837
10/15/2022 22:34:41,638008528272180,lv2-start,638014700805210
10/15/2022 22:34:44,638008528272180,lv2-settings,638014700833720
10/15/2022 22:34:45,638008528272180,lv2-quit,638014700849460
10/15/2022 22:34:47,638008528272180,lv0-start,638014700871630
10/15/2022 22:34:50,638008528272180,lv0-item-redcube,638014700895730
10/15/2022 22:34:51,638008528272180,lv0-item-redcube,638014700904310
10/15/2022 22:34:55,638008528272180,lv0-item-bluecube,638014700948150
10/15/2022 22:34:56,638008528272180,lv0-item-bluecube,638014700957720
10/15/2022 22:34:56,638008528272180,lv0-item-bluecube,638014700961140
10/15/2022 22:34:57,638008528272180,lv0-logo,638014700968550
10/15/2022 22:35:01,638008528272180,lv0-logo,638014701004710
10/15/2022 22:35:07,638008528272180,lv0-logo,638014701066890
10/15/2022 22:35:13,638008528272180,lv0-success,638014701123740
10/15/2022 22:35:16,638008528272180,lv1-start,638014701154460
10/15/2022 22:35:19,638008528272180,lv1-settings,638014701185890
10/15/2022 22:35:20,638008528272180,lv1-quit,638014701200550
10/15/2022 22:35:22,638008528272180,lv3-start,638014701220040
10/15/2022 22:35:27,638008528272180,lv3-item-redcube,638014701262570
10/15/2022 22:35:27,638008528272180,lv3-item-redcube,638014701270240
10/15/2022 22:35:29,638008528272180,lv3-cp-1,638014701288400
10/15/2022 22:35:44,638008528272180,lv3-item-key,638014701432810
10/15/2022 22:35:54,638008528272180,lv3-item-redcube,638014701536390
10/15/2022 22:35:59,638008528272180,lv3-cp-4,638014701587810
10/15/2022 22:35:59,638008528272180,lv3-item-key,638014701588810
10/15/2022 22:36:06,638008528272180,lv3-item-key,638014701659570
10/15/2022 22:36:11,638008528272180,lv3-item-key,638014701709220
10/15/2022 22:36:27,638008528272180,lv3-logo,638014701868390
10/15/2022 22:36:54,638008528272180,lv3-success,638014702134990
10/15/2022 22:36:57,638008528272180,lv4-start,638014702164660
10/15/2022 22:37:00,638008528272180,lv4-cp-0,638014702192890
10/15/2022 22:37:03,638008528272180,lv4-item-redcube,638014702223730
10/15/2022 22:37:03,638008528272180,lv4-item-redcube,638014702230310
10/15/2022 22:37:06,638008528272180,lv4-cp-1,638014702257320
10/15/2022 22:37:10,638008528272180,lv4-item-bluecube,638014702293310
10/15/2022 22:37:16,638008528272180,lv4-cp-2,638014702356140
10/15/2022 22:37:22,638008528272180,lv4-death,638014702420890
10/15/2022 22:37:27,638008528272180,lv4-quit,638014702468560
10/15/2022 22:37:27,638008528272180,lv4-start,638014702468980
10/15/2022 22:37:37,638008528272180,lv4-cp-0,638014702571470
10/15/2022 22:37:40,638008528272180,lv4-item-redcube,638014702599470
10/15/2022 22:37:43,638008528272180,lv4-item-redcube,638014702631050
10/15/2022 22:37:52,638008528272180,lv4-death,638014702716140
10/15/2022 22:37:53,638008528272180,lv4-start,638014702730850
10/15/2022 22:37:53,638008528272180,lv4-quit,638014702730550
10/15/2022 22:37:56,638008528272180,lv4-cp-0,638014702755470
10/15/2022 22:37:58,638008528272180,lv4-item-redcube,638014702776640
10/15/2022 22:38:00,638008528272180,lv4-item-redcube,638014702797800
10/15/2022 22:38:10,638008528272180,lv4-cp-1,638014702892650
10/15/2022 22:38:15,638008528272180,lv4-item-bluecube,638014702948210
